X,Y,m,M,q,x,y,k,r,d
2022.332,52.332,-7.09,-7.692,0.308,2020.2928,70.9292,1,351.6748454,50.7036994
2084.7309,55.8113,-6.149,-6.753,0.63,2082.4001,70.4908,1,351.6752495,50.7028749
2855.4394,103.5222,-8.56,-9.182,0.531,2844.4443,70.4578,1,351.6801425,50.6926682
3323.0995,132.3522,-7.434,-8.066,0.305,3302.6062,70.8862,1,351.6831129,50.6864753
3332.7051,133.3766,-6.653,-7.285,0.536,3311.9868,71.3195,1,351.6831651,50.686346
3442.3462,139.2647,-8.287,-8.922,0.205,3418.9543,70.6529,1,351.6838792,50.6848983
3524.9663,144.501,-6.236,-6.872,0.569,3499.467,70.941,1,351.6844009,50.6838036
1529.9732,22.4404,-6.293,-6.883,0.654,1527.8126,72.3389,1,351.6717063,50.7102169
2016.7697,53.0919,-6.73,-7.332,0.36,2014.7549,72.0136,1,351.6747875,50.7037677
2063.3047,56.4611,-10.938,-11.542,0.644,2061.0894,72.4407,1,351.675073,50.7031491
2450.4151,80.7046,-6.118,-6.731,0.532,2445.1274,72.5143,1,351.6775253,50.6980212
45.1152,-75.9356,-9.043,-9.584,0.644,12.0761,73.3031,1,351.6624024,50.7299115
55.1219,-75.2133,-7.285,-7.826,0.384,22.4675,73.3268,1,351.662464,50.7297785
1575.4792,26.0443,-9.153,-9.744,0.386,1573.5151,73.0018,1,351.6719793,50.7096104
1689.6665,32.8897,-6.306,-6.9,0.577,1688.012,72.5456,1,351.6727091,50.7080993
171.1678,-66.4489,-9.952,-10.498,0.647,142.7679,74.0196,1,351.6631694,50.7282341
3152.4794,125.0321,-9.669,-10.298,0.568,3135.8215,73.7759,1,351.6819639,50.6887193
3178.7688,127.0319,-6.941,-7.57,0.35,3161.5574,74.171,1,351.6821232,50.6883693
3860.6579,167.8073,-9.76,-10.402,0.58,3825.6941,74.2151,1,351.6864791,50.6793456
4134.7035,183.1804,-9.228,-9.875,0.09,4091.0242,73.508,1,351.6882499,50.6757239
562.5656,-35.9537,-6.664,-7.224,0.431,546.0358,77.6627,1,351.6655291,50.7230208
